chembl_id,pref_name,atc,drh_indication,drh_moa,pain_prior,cns_prior
CHEMBL1346,DARIFENACIN,G04BD10,urinary incontinence,acetylcholine receptor antagonist,False,True
CHEMBL175691,RILPIVIRINE,J05AG05,human immunodeficiency virus (HIV-1),non-nucleoside reverse transcriptase inhibitor,False,False
CHEMBL1349,VALACYCLOVIR,J05AB11,,,False,False
CHEMBL539423,SPARSENTAN,C09XX01,,angiotensin receptor antagonist,False,False
CHEMBL180022,NERATINIB,L01EH02,breast cancer,EGFR inhibitor,False,False
CHEMBL1350,TILUDRONIC ACID,M05BA05,,,False,False
CHEMBL178803,BLONANSERIN,,schizophrenia,dopamine receptor antagonist|serotonin receptor antagonist,False,True
CHEMBL360328,LORCASERIN,A08AA11,,,False,False
CHEMBL361812,RAMATROBAN,,coronary artery disease (CAD)|asthma,prostanoid receptor antagonist,False,False
CHEMBL1356,SODIUM BENZOATE,A16AX11,,,False,False
CHEMBL1358,FULVESTRANT,L02BA03,breast cancer,estrogen receptor antagonist,False,False
CHEMBL1359,ERTAPENEM,J01DH03,intra-abdominal infections|skin infections|pneumonia|urinary tract infections|gynecologic infections|postpartum endomyometritis,bacterial cell wall synthesis inhibitor,False,False
CHEMBL174,AMPICILLIN,J01CA01;J01CA51;S01AA19,respiratory tract infections|meningitis|bacterial septicemia|endocarditis|urinary tract infections|gastrointestinal infections,bacterial cell wall synthesis inhibitor,False,False
CHEMBL185073,PANCURONIUM,M03AC01,endotracheal intubation|muscle relaxant,acetylcholine receptor antagonist,False,True
CHEMBL1363,ARFORMOTEROL,,,,False,False
CHEMBL1364,PYRIDOXINE,A11HA02,vitamin B6 deficiency,vitamin B,False,False
CHEMBL184412,DRONEDARONE,C01BD07,atrial fibrillation (AF),adrenergic receptor antagonist,False,True
CHEMBL363295,TERODILINE,G04BD05,,cholinergic receptor antagonist,False,False
CHEMBL439849,VILAZODONE,N06AX24,depression,serotonin reuptake inhibitor,False,True
CHEMBL1370,BUDESONIDE,A07EA06;R03BA02;D07AC09;R01AD05,Crohn's disease,glucocorticoid receptor agonist,False,False
CHEMBL361506,PENTAMIDINE ISETHIONATE,P01CX01,,,False,False
CHEMBL189171,ACEMETACIN,M01AB11,osteoarthritis,cyclooxygenase inhibitor,False,False
CHEMBL188952,PIRPROFEN,M01AE08,,,False,False
CHEMBL1371,CHLORZOXAZONE,M03BB53;M03BB03;M03BB73,muscle relaxant,bacterial 30S ribosomal subunit inhibitor,False,False
CHEMBL361497,ARTESUNATE,P01BE03,malaria,DNA synthesis inhibitor,False,False
CHEMBL188921,BUFLOMEDIL,C04AX20,peripheral artery disease (PAD),adrenergic receptor antagonist|calcium channel blocker,False,True
CHEMBL187709,TRIPARANOL,,,,False,False
CHEMBL191083,METHYLENE BLUE CATION,,,,False,False
CHEMBL1373,MODAFINIL,N06BA07,,,False,True
CHEMBL365795,TIAPROFENIC ACID,M01AE11,,,False,False
CHEMBL435298,ESFLURBIPROFEN,M02AA29,,,False,False
CHEMBL175,DEXIBUPROFEN,M01AE14,,,False,False
CHEMBL190461,CANNABIDIOL,N03AX24,,,True,True
CHEMBL189963,PALBOCICLIB,L01EF01,breast cancer,CDK inhibitor,False,False
CHEMBL364713,NOSCAPINE,R05DA07,cough suppressant,bradykinin receptor antagonist|tubulin polymerization inhibitor,False,False
CHEMBL1377,PROGUANIL,P01BB01;P01BB51,malaria,dihydrofolate reductase inhibitor,False,False
CHEMBL1378,THIETHYLPERAZINE,R06AD03,nausea,dopamine receptor antagonist,False,True
CHEMBL193240,ROFLUMILAST,R03DX07;D05AX06,chronic obstructive pulmonary disease (COPD)|bronchitis,phosphodiesterase inhibitor,False,False
CHEMBL1380,ABACAVIR,J05AF06,human immunodeficiency virus (HIV-1),nucleoside reverse transcriptase inhibitor,False,False
CHEMBL1382,TOLTERODINE,G04BD07,urinary incontinence|urinary frequency,acetylcholine receptor antagonist,False,True
CHEMBL426084,SAMIDORPHAN,,,,False,False
CHEMBL197084,TROFINETIDE,N07XX24,,cytokine production inhibitor,False,True
CHEMBL193482,ESTRIOL,G03CA04;G03CC06,menopause|vaginal atrophy|urinary tract infections,estrogen receptor agonist,False,False
CHEMBL1387,NORETHYNODREL,,,,False,False
CHEMBL1388,MONOBENZONE,D11AX13,skin depigmentation,melanin inhibitor,False,False
CHEMBL1389,LEVONORGESTREL,G03AD01;G03AC03,contraceptive,estrogen receptor agonist|glucocorticoid receptor antagonist|progesterone receptor agonist|progesterone receptor antagonist,False,False
CHEMBL1393,SPIRONOLACTONE,C03DA01,hyperaldosteronism|congestive heart failure|hepatic cirrhosis|nephrotic syndrome|hypertension|hypokalemia,mineralocorticoid receptor antagonist,False,False
CHEMBL363392,MARALIXIBAT,,,,False,False
CHEMBL1395,METHYLTESTOSTERONE,G03BA02;G03EK01,,,False,False
CHEMBL198362,RIVAROXABAN,B01AF01,stroke|systemic embolism|atrial fibrillation (AF)|deep vein thrombosis (DVT)|pulmonary embolism (PE),coagulation factor inhibitor,False,False
CHEMBL370805,COCAINE,N01BC01;S02DA02;S01HA01;R02AD03,,,False,False
CHEMBL1397,POSACONAZOLE,J02AC04,oropharyngeal candidiasis,sterol demethylase inhibitor,False,False
CHEMBL178,DAUNORUBICIN,L01DB02,acute myeloid leukemia (AML)|acute lymphoblastic leukemia (ALL),RNA synthesis inhibitor|topoisomerase inhibitor,False,False
CHEMBL1399,ANASTROZOLE,L02BG03,breast cancer,aromatase inhibitor,False,False
CHEMBL1401,NITAZOXANIDE,P01AX11,diarrhea,pyruvate ferredoxin oxidoreductase inhibitor,False,False
CHEMBL201960,PYROVALERONE,,,,False,False
CHEMBL204656,ELVITEGRAVIR,J05AJ02,human immunodeficiency virus (HIV-1),HIV integrase inhibitor,False,False
CHEMBL1404,RANOLAZINE,C01EB18,chronic stable angina,sodium channel blocker,False,True
CHEMBL203266,TRIMETAZIDINE,C01EB15,angina pectoris,3-ketoacyl CoA thiolase inhibitor,False,False
CHEMBL206253,NETUPITANT,,nausea|vomiting,tachykinin antagonist,False,False
CHEMBL1405,ESTRONE,G03CC04;G03CA07,menopause,estrogen receptor agonist|estrogenic hormone,False,False
CHEMBL205596,CHOLIC ACID,A05AA03,,,False,False
CHEMBL1409,FLUVOXAMINE MALEATE,,,,False,False
CHEMBL427216,GLICLAZIDE,A10BB09,diabetes mellitus,ATP channel blocker|insulin secretagogue,False,False
CHEMBL207538,BREXANOLONE,N06AX29,,,False,True
CHEMBL211456,EPHEDRINE,C01CA26;R01AB05;A08AA56;R01AA03;S01FB02,hypotension|asthma|narcolepsy|obesity,adrenergic receptor agonist,False,True
CHEMBL1413,CICLOPIROX,D01AE14;G01AX12,onychomycosis,membrane integrity inhibitor,False,False
CHEMBL443052,TAVABOROLE,D01AE24,onychomycosis,leucyl-tRNA synthetase inhibitor,False,False
CHEMBL211471,NEOSTIGMINE METHYLSULFATE,,,,False,False
CHEMBL378544,VINBLASTINE SULFATE,,,,False,False
CHEMBL1419,SIBUTRAMINE,A08AA10,,,False,False
CHEMBL1420,PRALIDOXIME,V03AB04,organophosphate poisoning,acetylcholinesterase inhibitor,False,True
CHEMBL218291,FORODESINE,,peripheral T-cell lymphoma (PTCL),purinergic receptor antagonist,False,False
CHEMBL215303,GARENOXACIN,J01MA19,respiratory tract infections,topoisomerase inhibitor,False,False
CHEMBL218394,BOCEPREVIR,J05AP03,hepatitis C,HCV inhibitor,False,False
CHEMBL385517,SAXAGLIPTIN ANHYDROUS,,,,False,False
CHEMBL1421,DASATINIB ANHYDROUS,L01EA02,,,False,False
CHEMBL1422,SITAGLIPTIN,A10BH01,diabetes mellitus,dipeptidyl peptidase inhibitor,False,False
CHEMBL1423,PIMOZIDE,N05AG02,Tourette's disorder,dopamine receptor antagonist,False,True
CHEMBL386630,TESTOSTERONE,G03BA03,,,False,False
CHEMBL1425,MERCAPTOPURINE ANHYDROUS,,,,False,False
CHEMBL219916,DOMPERIDONE,A03FA03,fescue toxicosis,dopamine receptor antagonist,False,True
CHEMBL181,DIAZOXIDE,V03AH01;C02DA01,hypoglycemia,potassium channel activator,False,True
CHEMBL374478,RIFAMPIN,J04AB02,tuberculosis|meningitis,RNA polymerase inhibitor,False,False
CHEMBL218650,DELAMANID,J04AK06,tuberculosis,bacterial cell wall synthesis inhibitor,False,False
CHEMBL1428,NIMODIPINE,C08CA06,hemorrhage,calcium channel blocker,False,True
CHEMBL384467,DEXAMETHASONE,A01AC02;R01AD03;S02BA06;S03BA01;D07AB19;D10AA03;S01CB01;C05AA09;D07XB05;H02AB02;S01BA01,hypercalcemia|rheumatoid arthritis|psoriatic arthritis|osteoarthritis|allergic rhinitis|ulcerative colitis|anemia|multiple sclerosis|enteritis|lupus|dermatitis herpetiformis (DH)|nephrotic syndrome|psoriasis,glucocorticoid receptor agonist,True,True
CHEMBL182,GANCICLOVIR,S01AD09;J05AB06,cytomegalovirus (CMV),DNA polymerase inhibitor,False,False
CHEMBL184,ACYCLOVIR,J05AB01;S01AD03;D06BB53;D06BB03,genitial herpes|shingles|chicken pox,DNA polymerase inhibitor,False,False
CHEMBL374731,TELBIVUDINE,J05AF11,hepatitis B,DNA polymerase inhibitor,False,False
CHEMBL218490,DORZOLAMIDE,S01EC03,intraocular pressure|glaucoma,carbonic anhydrase inhibitor,False,False
CHEMBL220491,BRINZOLAMIDE,S01EC04;S01EC54,intraocular pressure|glaucoma|ocular hypertension,carbonic anhydrase inhibitor,False,False
CHEMBL220492,TOPIRAMATE,N03AX11,epilepsy|migraine headache,carbonic anhydrase inhibitor|glutamate receptor antagonist|kainate receptor antagonist,True,True
CHEMBL426559,LAROPIPRANT,,cholesterol,prostanoid receptor antagonist,False,False
CHEMBL221959,TOFACITINIB,L04AF01,rheumatoid arthritis,JAK inhibitor,False,False
CHEMBL185,FLUOROURACIL,L01BC02;L01BC52,,,False,False
CHEMBL1430,PENICILLAMINE,M01CC01,,,False,False
CHEMBL1431,METFORMIN,A10BA02,diabetes mellitus,insulin sensitizer,False,False
CHEMBL376897,METHSCOPOLAMINE,A03BB03;S01FA03,peptic ulcer disease (PUD),acetylcholine receptor antagonist,False,True
CHEMBL1433,DOXYCYCLINE ANHYDROUS,,,,False,False
CHEMBL1434,MINOCYCLINE,A01AB23;D10AF07;J01AA08,fever|respiratory tract infections|psittacosis|trachoma|conjunctivitis|urethritis|chancroid|tularemia|cholera|brucellosis,bacterial 30S ribosomal subunit inhibitor,True,True
CHEMBL1435,CEFAZOLIN,J01DB04,urinary tract infections|skin infections|bacterial septicemia|endocarditis|surgical prophylaxis|bone and joint infections,bacterial cell wall synthesis inhibitor,False,False
CHEMBL1436,CEFUROXIME,J01DC02;S01AA27,gram-negative bacterial infections,bacterial cell wall synthesis inhibitor,False,False
CHEMBL186,CEFEPIME,J01DE01,pneumonia|urinary tract infections|skin infections|intra-abdominal infections,bacterial cell wall synthesis inhibitor,False,False
CHEMBL374975,FUSIDIC ACID,J01XC01;S01AA13;D06AX01;D09AA02,,,False,False
CHEMBL222559,TIPRANAVIR,J05AE09,human immunodeficiency virus (HIV-1),HIV protease inhibitor,False,False
CHEMBL1437,NOREPINEPHRINE,C01CA03,hypertension|urticaria|headache|seasonal affective disorder,adrenergic receptor agonist,False,True
CHEMBL221722,FAVIPIRAVIR,J05AX27,,RNA polymerase inhibitor,False,False
CHEMBL222813,ZANAMIVIR,J05AH01,influenza A virus infection,neuraminidase inhibitor,False,False
CHEMBL1439,TAZOBACTAM SODIUM,,,,False,False
CHEMBL376140,TIGECYCLINE,J01AA12,skin infections|pneumonia|intra-abdominal infections,bacterial 30S ribosomal subunit inhibitor,False,False
CHEMBL223448,BROXYQUINOLINE,G01AC06;A07AX01;P01AA01,,antiprotozoal agent,False,False
CHEMBL376488,BEDAQUILINE,J04AK05,tuberculosis,ATPase inhibitor,False,False
CHEMBL1440,TETRACYCLINE,D06AA04;S03AA02;S01AA09;S02AA08;A01AB13;J01AA07,respiratory tract infections|pneumonia|skin infections|urinary tract infections|acne vulgaris (AV)|plague|psittacosis,bacterial 30S ribosomal subunit inhibitor,False,False
CHEMBL1441,ETHIONAMIDE,J04AD03,tuberculosis,mycolic synthesis inhibitor,False,False
CHEMBL225071,RALTITREXED,L01BA03,mesothelioma,thymidylate synthase inhibitor,False,False
CHEMBL225072,PEMETREXED,L01BA04,non-small cell lung cancer (NSCLC)|mesothelioma,dihydrofolate reductase inhibitor|thymidylate synthase inhibitor,False,False
CHEMBL389621,HYDROCORTISONE,A07EA02;S01CB03;D07XA01;S01BA02;D07AA02;A01AC03;R01AD60;C05AA01;H02AB09;S02BA01,eczema|psoriasis|seborrheic dermatitis|itching,glucocorticoid receptor agonist,False,False
CHEMBL1443,NAFCILLIN,J01CF06,gram-positive bacterial infections,bacterial cell wall synthesis inhibitor,False,False
CHEMBL388590,BENZBROMARONE,M04AB03,gout,chloride channel blocker,False,False
CHEMBL1444,LETROZOLE,L02BG04,breast cancer,aromatase inhibitor,False,False
CHEMBL223228,EFAVIRENZ,J05AG03,human immunodeficiency virus (HIV-1),HIV protease inhibitor,False,False
CHEMBL227529,ALOGLIPTIN BENZOATE,,,,False,False
CHEMBL1445,FLUOXYMESTERONE,G03BA01,,,False,False
CHEMBL376359,ALOGLIPTIN,A10BH04,diabetes mellitus,dipeptidyl peptidase inhibitor,False,False
CHEMBL1447,LINCOMYCIN,J01FF02,enteritis,bacterial 30S ribosomal subunit inhibitor,False,False
CHEMBL227875,PRETOMANID,J04AK08,,nitric oxide donor,False,False
CHEMBL1448,NICLOSAMIDE,P02DA01,tapeworm,DNA replication inhibitor|STAT inhibitor,False,False
CHEMBL1449,TICARCILLIN,J01CA13,gram-negative bacterial infections,lactamase inhibitor,False,False
CHEMBL1450,ATOVAQUONE,P01AX06,pneumonia,mitochondrial electron transport inhibitor,False,False
CHEMBL229128,MEPHENESIN,M03BX06,muscle relaxant,muscle relaxant,False,False
CHEMBL189,MILRINONE,C01CE02,congestive heart failure,phosphodiesterase inhibitor,False,False
CHEMBL1451,TRIAMCINOLONE,H02AB08;R03BA06;R01AD11;D07XB02;S01BA05;C05AA12;D07AB09;A01AC01,corticosteroid-responsive dermatoses,glucocorticoid receptor agonist,False,False
CHEMBL230158,SELADELPAR,A05AX07,,PPAR receptor agonist,False,False
CHEMBL1454,LEVAMISOLE,P02CE01,,acetylcholine receptor agonist,False,True
CHEMBL1455,ALTRETAMINE,L01XX03,ovarian cancer,DNA synthesis inhibitor,False,False
CHEMBL1456,MYCOPHENOLATE MOFETIL,,,,False,False
CHEMBL1457,HYDROCODONE,R05DA03,,,False,False
CHEMBL396778,SAFINAMIDE,N04BD03,Parkinson's Disease,dopamine reuptake inhibitor|glutamate inhibitor|monoamine oxidase inhibitor,False,True
CHEMBL231068,FLIBANSERIN,G02CX02,hypoactive sexual desire disorder,serotonin receptor agonist,False,True
CHEMBL243712,AMISULPRIDE,N05AL05,psychosis|bipolar disorder|schizophrenia,dopamine receptor antagonist,False,True
CHEMBL395091,ESKETAMINE,N06AX27;N01AX14,,,True,True
CHEMBL1460,DIDANOSINE,J05AF02,human immunodeficiency virus (HIV-1),nucleoside reverse transcriptase inhibitor,False,False
CHEMBL231884,DIOSMIN,C05CA53;C05CA03,chronic venous insufficiency (CVI)|edema|deep vein thrombosis (DVT)|statis dermatitis|heavy leg syndrome,aryl hydrocarbon receptor agonist|capillary stabilizing agent,False,False
CHEMBL1463,FLUCYTOSINE,J02AX01;D01AE21,bacterial septicemia|endocarditis|urinary tract infections|meningitis,other antifungal,False,False
CHEMBL1464,WARFARIN,B01AA03,deep vein thrombosis (DVT)|pulmonary embolism (PE)|atrial fibrillation (AF)|myocardial infarction,vitamin K antagonist,False,False
CHEMBL397420,ACENOCOUMAROL,B01AA07,deep vein thrombosis (DVT),vitamin K antagonist,False,False
CHEMBL1465,PHENPROCOUMON,B01AA04,thrombosis|pulmonary embolism (PE),vitamin K antagonist,False,False
CHEMBL1466,DICUMAROL,B01AA01,,,False,False
CHEMBL231813,TELAPREVIR,J05AP02,hepatitis C,HCV inhibitor,False,False
CHEMBL1467,ALLOPURINOL,M04AA01;M04AA51,gout|kidney stones,xanthine oxidase inhibitor,False,False
CHEMBL232201,BENZIODARONE,C01DX04;C01DX54,,,False,False
CHEMBL395110,MEPAZINE,,,MALT1 inhibitor (JH),False,False
CHEMBL444633,RIFABUTIN,J04AB04,human immunodeficiency virus (HIV-1),protein synthesis inhibitor,False,False
CHEMBL231779,APIXABAN,B01AF02,stroke|systemic embolism|pulmonary embolism (PE)|atrial fibrillation (AF)|deep vein thrombosis (DVT),coagulation factor inhibitor,False,False
CHEMBL1469,PHENYLBUTANOIC ACID,,,,False,False
CHEMBL437765,RIFAMYCIN,S02AA12;A07AA13;J04AB03;D06AX15;S01AA16,tuberculosis|leprosy,DNA directed RNA polymerase inhibitor,False,False
CHEMBL235668,TIPIRACIL,,colorectal cancer,thymidine phosphorylase inhibitor,False,False
CHEMBL1471,APREPITANT,A04AD12,nausea|vomiting,tachykinin antagonist,False,False
CHEMBL237500,LINAGLIPTIN,A10BH05,diabetes mellitus,dipeptidyl peptidase inhibitor,False,False
CHEMBL1473,FLUTICASONE PROPIONATE,D07AC17;R01AD08;R03BA05;R01AD58,,,False,False
CHEMBL238071,VINDESINE,L01CA03,breast cancer|non-small cell lung cancer (NSCLC)|melanoma,tubulin polymerization inhibitor,False,False
CHEMBL1475,TRIOXSALEN,D05AD01;D05BA01,vitiligo|eczema,DNA synthesis inhibitor,False,False
CHEMBL1477,CERIVASTATIN,C10AA06,,,False,False
CHEMBL240597,CHENODIOL,A05AA01,,,False,False
CHEMBL1479,DANAZOL,G03XA01,endometriosis|angioedema,estrogen receptor antagonist|progesterone receptor agonist,False,False
CHEMBL1480,FELODIPINE,C08CA02,hypertension,calcium channel blocker,False,True
CHEMBL1481,GLIMEPIRIDE,A10BB12,diabetes mellitus,insulin secretagogue,False,False
CHEMBL238804,SELEXIPAG,B01AC27,pulmonary arterial hypertension (PAH),IP1 prostacyclin receptor agonist|platelet aggregation inhibitor,False,False
CHEMBL1482,BETHANECHOL,N07AB02,urinary retention,acetylcholine receptor agonist,False,True
CHEMBL1483,ALBENDAZOLE,P02CA03,cystic hydatid disease|parenchymal neurocysticercosis,tubulin polymerization inhibitor,False,False
CHEMBL393220,ATORVASTATIN CALCIUM,,,,False,False
CHEMBL1484,NICARDIPINE,C08CA04,chronic stable angina|hypertension,calcium channel blocker,False,True
CHEMBL245807,OXYPHENISATINE,A06AB01,,,False,False
CHEMBL191,LOSARTAN,C09CA01,hypertension|diabetic nephropathy|hypertension,angiotensin receptor antagonist,False,False
CHEMBL192,SILDENAFIL,G04BE03,erectile dysfunction,phosphodiesterase inhibitor,False,False
CHEMBL247951,PEMAFIBRATE,C10AB12,,PPAR receptor agonist,False,False
CHEMBL398435,TICAGRELOR,B01AC24,acute coronary syndrome (ACS)|myocardial infarction,purinergic receptor antagonist,False,False
CHEMBL1486,TENOFOVIR DISOPROXIL FUMARATE,,,,False,False
CHEMBL1487,ATORVASTATIN,C10AA05,stroke|heart attack,HMGCR inhibitor,False,False
CHEMBL1488,URACIL MUSTARD,L01AD08,,,False,False
CHEMBL1489,AZACITIDINE,L01BC07,myelodysplastic diseases (MDS)|anemia|chronic myelomonocytic leukemia (CMMoL),DNA methyltransferase inhibitor,False,False
CHEMBL251940,PERICIAZINE,N05AC01,,,False,True
CHEMBL1490,TRIHEXYPHENIDYL,N04AA01,parkinsonism,acetylcholine receptor antagonist,False,True
CHEMBL1491,AMLODIPINE,C08CA01,hypertension|chronic stable angina|vasospastic angina|coronary artery disease (CAD),calcium channel blocker,False,True
CHEMBL400599,BENFLUOREX,A10BX06,,gluconeogenesis inhibitor,False,False
CHEMBL253376,BROMHEXINE,R05CB02,chest congestion,mucolytic agent,False,False
CHEMBL254857,FIPEXIDE,N06BX05,,psychoactive drug,False,True
CHEMBL1492,DIPHENYLPYRALINE,R06AA07;R06AA57,allergic rhinitis,dopamine reuptake inhibitor,False,True
CHEMBL1493,FLAVOXATE,G04BD02,urinary incontinence|interstitial cystitis (IC)|urethritis|prostatitis,acetylcholine receptor antagonist,False,True
CHEMBL255044,FLUPIRTINE,N02BG07,pain relief,glutamate receptor antagonist,True,True
CHEMBL1495,OXYPHENCYCLIMINE,A03AA01,peptic ulcer disease (PUD),cholinergic receptor antagonist,False,False
CHEMBL404849,SULOCTIDIL,C04AX19,,adrenergic receptor antagonist,False,True
CHEMBL252556,IDEBENONE,N06BX13,Alzheimer's disease|Friedreich's ataxia|Leber hereditary optic neuropathy (LHON),calcium channel modulator,False,True
CHEMBL1496,ROSUVASTATIN,C10AA07,hyperlipidemia|dyslipidemia|hypertriglyceridemia|hypercholesterolemia|atherosclerosis,HMGCR inhibitor,False,False
CHEMBL1497,BETAMETHASONE VALERATE,,,,False,False
CHEMBL254219,DIGITOXIN,C01AA04,congestive heart failure|cardiac arrythmia,ATPase inhibitor,False,False
CHEMBL1501,FLUOCINONIDE,C05AA11;D07AC08,seborrheic dermatitis|eczema,glucocorticoid receptor agonist,False,False
CHEMBL398707,HYDROMORPHONE,N02AA03,,,True,True
CHEMBL193,NIFEDIPINE,C08CA05;C08CA55,vasospastic angina|chronic stable angina,calcium channel blocker,False,True
CHEMBL1502,PANTOPRAZOLE,A02BC02,gastroesophageal reflux disease (GERD)|erosive esophagitis (EE)|Zollinger-Ellison syndrome,ATPase inhibitor,False,False
CHEMBL1503,OMEPRAZOLE,A02BC01,heartburn,ATPase inhibitor,False,False
CHEMBL1504,TRIAMCINOLONE ACETONIDE,,,,False,False
CHEMBL1505,ALMOTRIPTAN,N02CC05,migraine headache,serotonin receptor agonist,False,True
CHEMBL1508,ESCITALOPRAM,N06AB10,depression|generalized anxiety disorder (GAD),selective serotonin reuptake inhibitor (SSRI),False,True
CHEMBL1509,DROSPIRENONE,G03AC10,contraceptive,mineralocorticoid receptor antagonist,False,False
CHEMBL1510,ELETRIPTAN,N02CC06,migraine headache,serotonin receptor agonist,False,True
CHEMBL1511,ESTRADIOL VALERATE,,,,False,False
CHEMBL1512,FLUNISOLIDE,R01AD04;R03BA03,allergic rhinitis,cytochrome P450 inhibitor,False,False
CHEMBL251634,FLUOCORTOLONE,D07AC05;H02AB03;C05AA08;D07XC05,,,False,False
CHEMBL1513,IRBESARTAN,C09CA04,hypertension|diabetic nephropathy,angiotensin receptor antagonist,False,False
CHEMBL1514,LEVOMETHADYL ACETATE,N07BC03,,,False,True
CHEMBL249837,METHACYCLINE,J01AA05,bronchitis,protein synthesis inhibitor,False,False
CHEMBL1515,METHIMAZOLE,H03BB52;H03BB02,hyperthyroidism,antithyroid agent,False,False
CHEMBL1517,OXYTETRACYCLINE,J01AA06;D06AA03;A01AB25;S01AA04;G01AA07;J01AA56,chlamydia|urinary tract infections|skin infections|ear infections|gonorrhea|urethritis|Lyme disease,bacterial 30S ribosomal subunit inhibitor,False,False
CHEMBL1518,PROPYLTHIOURACIL,H03BA02,hyperthyroidism|Grave's disease|goiter,thyroid peroxidase inhibitor,False,False
CHEMBL1519,TRANDOLAPRIL,C09AA10,hypertension|myocardial infarction,angiotensin converting enzyme inhibitor,False,False
CHEMBL1520,VARDENAFIL,G04BE09,erectile dysfunction,phosphodiesterase inhibitor,False,False
CHEMBL1521,ZALEPLON,N05CF03,,,False,True
